rate,btl_delay,cca,test_duration,flows,interval,omit,aqm,buffer_factor,trial,jfi,loss_percentage,utilization,buffer_occupancy
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,7,2,0.58689289434568,0.0,93.97863192483796,64.36537142857142
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,7,3,0.6628207142858241,0.0,93.94369171358473,64.5592
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,8,1,0.7126903942764292,0.0,94.02233287082888,55.5116
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,8,2,0.6424852960742148,0.0,93.98736184426718,57.4191
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,8,3,0.5983327645547464,0.0,94.13593227250004,57.703
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,16,1,0.6160967940637324,0.0,94.03107830888284,29.07305
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,16,2,0.6426787240667656,0.0,93.9786419717353,28.5973
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,16,3,0.7128772100446015,0.0,93.89994220848703,28.8773
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,32,1,0.5024530998259604,0.0,93.91748448177752,14.829175
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,32,2,0.7618035934051506,0.0,94.0573208229864,13.538375
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,32,3,0.6252375156204083,0.0,93.98740282379532,14.201925
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,64,1,0.6400561029352554,0.0,93.90001948957388,7.340025
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,64,2,0.6061461390697717,0.0,93.9349558255969,7.4956375
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,64,3,0.5044161572427251,0.0,93.9174869291812,6.9299625
